"id","entity_code","entity_name","category_code","parent_entity_code","type","version_name","visible","serial_number","create_user","create_time","modify_user","modify_time","del_stat","version_no"
"288","2010600000","酒店民宿","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"289","2010700000","商超购物","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"290","2010800000","家政便民","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"291","2010900000","文娱休闲","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"292","2011000000","运动户外","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"293","2011100000","教育培训","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"294","2011200000","医疗卫生","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"295","2011300000","应急避难","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"296","2011400000","金融服务","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"297","2011500000","宗教外交","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"298","2011600000","政务司法","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"299","2011700000","福利机构","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"300","2011800000","科研观测","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"301","2011900000","传媒通讯","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"302","2012000000","物流仓储","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"303","2012100000","能源供给","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"304","2012200000","生产制造","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"305","2012300000","军事管理","1055020000000009","2010000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"306","2020100000","交通轨道","1055020000000009","2020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"307","2020200000","出行线路","1055020000000009","2020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"308","2020300000","管网线路","1055020000000009","2020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"309","2020400000","线形地貌","1055020000000009","2020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"310","2030100000","城市功能区","1055020000000009","2030000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"311","2030200000","临时管控区","1055020000000009","2030000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"312","2030300000","行政区划","1055020000000009","2030000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"313","2030400000","特属专区","1055020000000009","2030000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"314","2030500000","军事特区","1055020000000009","2030000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"315","2030600000","生态区域","1055020000000009","2030000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"316","2030700000","农业生产","1055020000000009","2030000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"317","2030800000","加工制造","1055020000000009","2030000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"318","3010000000","事业单位","105505000000000c","3000000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"319","3020000000","企业","105505000000000c","3000000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"320","3030000000","社会服务机构","105505000000000c","3000000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"321","3040000000","社会团体","105505000000000c","3000000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"322","3050000000","基金会","105505000000000c","3000000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"323","3060000000","集体经济组织","105505000000000c","3000000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"324","5010000000","属地居民","1055010000000008","5000000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"325","5020000000","组织人员","1055010000000008","5000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"326","5020100000","事业单位人员","1055010000000008","5020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"327","5020200000","企业人员","1055010000000008","5020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"328","5020300000","社会服务机构人员","1055010000000008","5020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:41","system_user","2024-07-12 18:08:10","0","1000000"
"329","5020400000","社会团体人员","1055010000000008","5020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:41","system_user","2024-07-12 18:08:10","0","1000000"
"330","5020500000","基金会人员","1055010000000008","5020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:41","system_user","2024-07-12 18:08:10","0","1000000"
"331","5020600000","集体经济组织人员","1055010000000008","5020000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:41","system_user","2024-07-12 18:08:10","0","1000000"
"332","1190000000","通讯设备","105504000000000b","1000000000","parentNode","beijing_standard","0","0","admin","2023-11-21 22:43:41","admin","2024-07-12 18:08:10","0","1000000"
"333","1190100000","移动电话","105504000000000b","1190000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:41","system_user","2024-07-12 18:08:10","0","1000000"
"334","1190200000","固定电话","105504000000000b","1190000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:41","system_user","2024-07-12 18:08:10","0","1000000"
"335","1190300000","单兵设备","105504000000000b","1190000000","terminalNode","beijing_standard","0","999","admin","2023-11-21 22:43:41","system_user","2024-07-12 18:08:10","0","1000000"
"336","0000000000","实体标准分类","0001","/","root","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2023-11-21 23:06:46","0","1000000"
"337","1000000000","城市物件","105504000000000b","0000000000","parentNode","datong_standard","0","0","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"338","2000000000","地理要素","1055020000000009","0000000000","parentNode","datong_standard","0","1","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"339","3000000000","企事业单位","105505000000000c","0000000000","parentNode","datong_standard","0","2","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"340","4000000000","城市事件","105503000000000a","0000000000","parentNode","datong_standard","0","3","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"341","5000000000","城市居民","1055010000000008","0000000000","parentNode","datong_standard","0","4","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"342","6000000000","政府通讯录","1055010000000008","0000000000","terminalNode","datong_standard","0","5","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"343","1010000000","传感监测设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"344","1020000000","基础设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"345","1030000000","道路设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"346","1040000000","交通工具","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"347","1050000000","证件牌照","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"348","1060000000","市容设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"349","1070000000","绿化设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"350","1080000000","服务设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"351","1090000000","家用电器","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"352","1100000000","数码影音","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"353","1110000000","电脑办公","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"354","1120000000","家具家居","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"355","1130000000","医疗用品","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"356","1140000000","动物","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"357","1150000000","感知载体设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"358","1160000000","位置定位设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"359","1170000000","视频监控设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"360","1180000000","视频解析设施","105504000000000b","1000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"361","1010100000","力学量传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"362","1010200000","热学量传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"363","1010300000","光学量传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"364","1010400000","磁学量传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"365","1010500000","电学量传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"366","1010600000","声学量传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"367","1010700000","离子传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"368","1010800000","气体传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"369","1010900000","湿度、水分传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"370","1011000000","射频识别设施","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"371","1011100000","其他类别传感器","105504000000000b","1010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"372","1020100000","变压器","105504000000000b","1020000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"373","1020200000","电线杆","105504000000000b","1020000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"374","1020300000","消防栓","105504000000000b","1020000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"375","1030100000","灯杆","105504000000000b","1030000000","terminalNode","datong_standard","0","0","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"376","1030200000","井盖","105504000000000b","1030000000","terminalNode","datong_standard","0","2","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"377","1030300000","护栏","105504000000000b","1030000000","terminalNode","datong_standard","0","4","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"378","1030400000","交通信号灯","105504000000000b","1030000000","terminalNode","datong_standard","0","3","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"379","1030500000","交通指示牌","105504000000000b","1030000000","terminalNode","datong_standard","0","1","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"380","1030600000","过街天桥","105504000000000b","1030000000","terminalNode","datong_standard","0","5","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"381","1030700000","立交桥","105504000000000b","1030000000","terminalNode","datong_standard","0","6","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"382","1040100000","机动车","105504000000000b","1040000000","terminalNode","datong_standard","0","0","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"383","1040200000","非机动车","105504000000000b","1040000000","terminalNode","datong_standard","0","1","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"384","1040300000","铁路动车","105504000000000b","1040000000","terminalNode","datong_standard","0","2","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"385","1040400000","船舶","105504000000000b","1040000000","terminalNode","datong_standard","0","3","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"386","1040500000","飞机","105504000000000b","1040000000","terminalNode","datong_standard","0","4","admin","2023-11-21 23:06:46","admin","2024-07-12 18:08:10","0","1000000"
"387","1050100000","身份类证照","105504000000000b","1050000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"388","1050200000","企业经营类证照","105504000000000b","1050000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:46","system_user","2024-07-12 18:08:10","0","1000000"
"389","1050300000","资产类证照","105504000000000b","1050000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"390","1050400000","社会福利类证照","105504000000000b","1050000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"391","1050500000","社会关系类证照","105504000000000b","1050000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"392","1060100000","垃圾箱","105504000000000b","1060000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"393","1060200000","广告牌","105504000000000b","1060000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"394","1060300000","LED屏","105504000000000b","1060000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"395","1070100000","古树","105504000000000b","1070000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"396","1070200000","花坛","105504000000000b","1070000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"397","1070300000","街头座椅","105504000000000b","1070000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"398","1070400000","喷泉","105504000000000b","1070000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"399","1070500000","行道树","105504000000000b","1070000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"400","1070600000","雕塑","105504000000000b","1070000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"401","1080100000","邮筒","105504000000000b","1080000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"402","1080200000","电话亭","105504000000000b","1080000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"403","1080300000","健身设施","105504000000000b","1080000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"404","1080400000","自动售货机","105504000000000b","1080000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"405","1090100000","厨房电器","105504000000000b","1090000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"406","1090200000","视听电器","105504000000000b","1090000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"407","1090300000","环境电器","105504000000000b","1090000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"408","1090400000","清洁电器","105504000000000b","1090000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"409","1100100000","电子教育","105504000000000b","1100000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"410","1100200000","手机配件","105504000000000b","1100000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"411","1100300000","摄影摄像","105504000000000b","1100000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"412","1100400000","影音娱乐","105504000000000b","1100000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"413","1100500000","智能设备","105504000000000b","1100000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"414","1110100000","电脑整机","105504000000000b","1110000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"415","1110200000","电脑配件","105504000000000b","1110000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"416","1110300000","办公设备","105504000000000b","1110000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"417","1110400000","游戏设备","105504000000000b","1110000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"418","1120100000","厨具","105504000000000b","1120000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"419","1120200000","家纺","105504000000000b","1120000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"420","1120300000","生活日用","105504000000000b","1120000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"421","1120400000","家装软饰","105504000000000b","1120000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"422","1120500000","五金电工","105504000000000b","1120000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"423","1130100000","药品","105504000000000b","1130000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"424","1130200000","医疗仪器","105504000000000b","1130000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"425","1130300000","医疗耗材","105504000000000b","1130000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"426","1140100000","宠物","105504000000000b","1140000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"427","1140200000","野生动物","105504000000000b","1140000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"428","1140300000","家禽家畜","105504000000000b","1140000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"429","1140400000","实验动物","105504000000000b","1140000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"430","1150100000","箱盒载体","105504000000000b","1150000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"431","1150200000","井窖载体","105504000000000b","1150000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"432","1150300000","杆架载体","105504000000000b","1150000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"433","1160100000","信号接收机","105504000000000b","1160000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"434","1160200000","基站设施","105504000000000b","1160000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"435","1160300000","其他定位设施","105504000000000b","1160000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"436","1170100000","模拟摄像机","105504000000000b","1170000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"437","1170200000","数字标清摄像机","105504000000000b","1170000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"438","1170300000","数字高清摄像机","105504000000000b","1170000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"439","1170400000","人脸智能识别摄像机","105504000000000b","1170000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"440","1170500000","车辆智能识别摄像机","105504000000000b","1170000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"441","1170600000","其他智能摄像机","105504000000000b","1170000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"442","1180100000","边缘视频解析设施","105504000000000b","1180000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"443","1180200000","视频解析服务器设施","105504000000000b","1180000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"444","2010000000","地点","1055020000000009","2000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"445","2020000000","线路","1055020000000009","2000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"446","2030000000","区域","1055020000000009","2000000000","parentNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"447","2010100000","风景名胜","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"448","2010200000","市民居住","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"449","2010300000","办公职场","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"450","2010400000","交通场站","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"451","2010500000","餐饮服务","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"452","2010600000","酒店民宿","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"453","2010700000","商超购物","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"454","2010800000","家政便民","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"455","2010900000","文娱休闲","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"456","2011000000","运动户外","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
"457","2011100000","教育培训","1055020000000009","2010000000","terminalNode","datong_standard","0","999","admin","2023-11-21 23:06:47","system_user","2024-07-12 18:08:10","0","1000000"
