,id,statement_code,category_code,statement_content,direction_code,parent_statement_code,attributes,statement_level,serial_number,create_user,create_time,modify_user,modify_time,del_stat,version_no
582,1761,1096110a30016008,1095110a00000006,孙子孙女,1095110a30000009,1095110a30000009,,1,7,admin,2024-06-11 03:47:39,qidekang,2024-06-25 14:33:04,0,0
583,1762,1096110a30017004,1095110a00000006,丈夫,1095110a30000009,1095110a30000009,,1,999,admin,2024-06-11 03:49:24,admin,2024-06-25 14:33:04,1,0
584,1763,1096110a30018000,1095110a00000006,妻子,1095110a30000009,1095110a30000009,,1,999,admin,2024-06-11 03:49:29,admin,2024-06-25 14:33:04,1,0
585,1764,1096110a30019009,1095110a00000006,配偶,1095110a30000009,1095110a30000009,,1,10,admin,2024-06-11 03:49:52,qidekang,2024-06-25 14:33:04,0,0
586,1765,1096110a3001a005,1095110a00000006,姻缘亲属,1095110a30000009,1095110a30000009,,1,11,admin,2024-06-11 04:02:46,qidekang,2024-06-25 14:33:04,0,0
587,1766,1096150910001000,1095150900000007,被告人,1095150910000008,1095150910000008,,1,999,qidekang,2024-06-19 05:55:55,guochengjie,2024-06-25 14:33:04,1,0
588,1767,1096150910002009,1095150900000007,被执行人,1095150910000008,1095150910000008,,1,999,qidekang,2024-06-19 05:59:52,system_user,2024-06-25 14:33:04,0,0
589,1768,1096150920001001,1095150900000007,审判法院,1095150920000009,1095150920000009,,1,999,qidekang,2024-06-19 06:00:04,guochengjie,2024-06-25 14:33:04,1,0
590,1769,109615092000200a,1095150900000007,执法机关,1095150920000009,1095150920000009,,1,999,qidekang,2024-06-19 06:00:13,guochengjie,2024-06-25 14:33:04,0,0
591,1770,1096110120007001,1095110100000005,社区工作者,1095110120000007,1095110120000007,,1,7,qidekang,2024-06-19 06:01:46,guochengjie,2024-06-25 14:33:04,0,0
592,1771,109611012000800a,1095110100000005,接待人员,1095110120000007,1095110120000007,,1,6,qidekang,2024-06-19 06:03:23,baishumeng,2024-06-25 14:33:04,0,0
593,1772,1096150a10001003,1095150a0000000a,就诊患者,1095150a1000000b,1095150a1000000b,,1,999,qidekang,2024-06-19 06:03:51,system_user,2024-06-25 14:33:04,0,0
594,1773,1096150a20001004,1095150a0000000a,就诊医院,1095150a2000000c,1095150a2000000c,,1,0,qidekang,2024-06-19 06:04:00,qidekang,2024-06-25 14:33:04,0,0
595,1774,1096150b20001007,1095150b00000000,就读院校,1095150b20000002,1095150b20000002,,1,999,qidekang,2024-06-25 13:31:34,guochengjie,2024-06-25 13:31:34,1,0
596,1775,1096150b10001006,1095150b00000000,在校学生,1095150b10000001,1095150b10000001,,1,999,qidekang,2024-06-25 13:32:35,guochengjie,2024-06-25 13:32:35,1,0
597,1776,1096240410001000,1095240400000007,房产证书,1095240410000008,1095240410000008,,1,999,qidekang,2024-08-11 23:49:53,system_user,2024-08-11 23:49:53,0,0
598,1777,1096530210001002,1095530200000009,受影响组织,109553021000000a,109553021000000a,,1,999,qidekang,2024-12-11 11:27:02,system_user,2024-12-11 11:27:02,0,0
599,1778,1096530120001000,1095530100000006,参与单位,1095530120000008,1095530120000008,,1,999,qidekang,2024-12-11 11:34:01,developuser,2024-12-11 11:34:01,1,0
600,1779,109653011000100c,1095530100000006,参与事项,1095530110000007,1095530110000007,,1,999,qidekang,2024-12-11 11:34:09,guochengjie,2024-12-11 11:34:09,0,0
601,1780,1096340120001008,1095340100000001,工作留痕记录,1095340120000003,1095340120000003,,1,999,qidekang,2024-12-11 11:35:51,developuser,2024-12-11 11:35:51,0,0
602,1781,109652051000100a,1095520500000004,管辖范围,1095520510000005,1095520510000005,,1,999,qidekang,2025-02-12 17:22:49,developuser,2025-02-12 17:22:49,1,0
603,1782,109652051000100a,1095520500000004,管辖路线,1095520510000005,1095520510000005,,1,999,qidekang,2025-02-12 17:23:35,system_user,2025-02-12 17:23:35,0,0
604,1783,109652052000100b,1095520500000004,管辖组织,1095520520000006,1095520520000006,,1,999,qidekang,2025-02-12 17:24:02,baishumeng,2025-02-12 17:24:02,0,0
605,1784,1096150920001001,1095150900000007,考核单位,1095150920000009,1095150920000009,,1,999,guochengjie,2025-02-14 11:14:15,system_user,2025-03-12 18:05:05,1,0
606,1785,1096150910001000,1095150900000007,被考核人,1095150910000008,1095150910000008,,1,999,guochengjie,2025-02-14 11:14:24,guochengjie,2025-02-14 11:14:24,1,0
607,1786,1096520220001002,1095520200000008,监理单位,109552022000000a,109552022000000a,,1,999,guochengjie,2025-02-14 11:15:43,developuser,2025-02-14 11:15:43,1,0
608,1787,1096520220001002,1095520200000008,勘察单位,109552022000000a,109552022000000a,,1,999,guochengjie,2025-02-14 11:19:40,system_user,2025-02-14 11:19:40,0,0
609,1788,1096550320001008,1095550300000001,主管单位,1095550320000003,1095550320000003,,1,999,guochengjie,2025-02-14 11:21:34,system_user,2025-02-14 11:21:34,0,0
610,1789,109612011000d003,1095120100000006,籍贯地址,1095120110000007,1095120110000007,,1,999,qidekang,2025-02-27 16:44:08,guochengjie,2025-02-27 16:44:08,1,0
611,1790,109644063000200a,1095440600000006,合规标准,1095440630000009,1095440630000009,,1,999,qidekang,2025-02-27 18:17:48,guochengjie,2025-02-27 18:17:48,0,0
612,1791,1096120120002009,1095120100000006,属地居民,1095120120000008,1095120120000008,,1,999,qidekang,2025-02-27 19:59:36,system_user,2025-02-27 19:59:36,0,0
613,1792,1096120120003005,1095120100000006,租客,1095120120000008,1095120120000008,,1,999,qidekang,2025-02-27 20:04:36,system_user,2025-02-27 20:04:36,0,0
614,1793,1096110d20001009,1095110d00000002,评价者,1095110d20000004,1095110d20000004,,1,999,guochengjie,2025-02-27 20:09:16,guochengjie,2025-02-27 20:09:16,0,0
615,1794,1096110d20002005,1095110d00000002,受访对象,1095110d20000004,1095110d20000004,,1,999,guochengjie,2025-02-27 20:09:46,guochengjie,2025-02-27 20:09:46,1,0
616,1795,1096110d10001008,1095110d00000002,被评价者,1095110d10000003,1095110d10000003,,1,999,guochengjie,2025-02-27 20:13:07,system_user,2025-02-27 20:13:07,0,0
617,1796,1096110d20003001,1095110d00000002,考核人,1095110d20000004,1095110d20000004,,1,999,guochengjie,2025-02-27 20:13:18,guochengjie,2025-02-27 20:13:18,0,0
618,1797,1096110d10002004,1095110d00000002,被考核人,1095110d10000003,1095110d10000003,,1,999,guochengjie,2025-02-27 20:13:53,system_user,2025-02-27 20:13:53,0,0
619,1798,1096120b10001003,1095120b0000000a,评价地点,1095120b1000000b,1095120b1000000b,评价场所，评价景点,1,999,guochengjie,2025-02-27 20:17:21,guochengjie,2025-02-27 20:17:21,0,0
620,1799,1096120b1000200c,1095120b0000000a,评价线路,1095120b1000000b,1095120b1000000b,评价的道路，评价的河流,1,999,guochengjie,2025-02-27 20:17:51,guochengjie,2025-02-27 20:17:51,0,0
621,1800,1096120b10003008,1095120b0000000a,评价区域,1095120b1000000b,1095120b1000000b,评价的场所,1,999,guochengjie,2025-02-27 20:17:56,guochengjie,2025-02-27 20:17:56,0,0
622,1801,1096120b10004004,1095120b0000000a,评价建筑,1095120b1000000b,1095120b1000000b,评价的房屋，评价的建筑,1,999,guochengjie,2025-02-27 20:18:07,guochengjie,2025-02-27 20:18:07,0,0
623,1802,1096120b20001004,1095120b0000000a,被评价地点,1095120b2000000c,1095120b2000000c,被评价场所，被评价景点,1,999,guochengjie,2025-02-27 20:23:18,guochengjie,2025-02-27 20:23:18,1,0
624,1803,1096120b20002000,1095120b0000000a,评价者,1095120b2000000c,1095120b2000000c,,1,999,guochengjie,2025-02-27 20:25:11,system_user,2025-02-27 20:25:11,0,0
625,1804,1096120b20003009,1095120b0000000a,考核者,1095120b2000000c,1095120b2000000c,,1,999,guochengjie,2025-02-27 20:25:36,system_user,2025-02-27 20:25:36,0,0
626,1805,1096120b20004005,1095120b0000000a,体验者,1095120b2000000c,1095120b2000000c,,1,999,guochengjie,2025-02-27 20:26:37,guochengjie,2025-02-27 20:26:37,1,0
627,1806,1096120b20005001,1095120b0000000a,监督者,1095120b2000000c,1095120b2000000c,,1,999,guochengjie,2025-02-27 20:26:52,system_user,2025-02-27 20:26:52,0,0
628,1807,1096130810001008,1095130800000002,被评价事件,1095130810000003,1095130810000003,,1,999,guochengjie,2025-02-27 20:28:35,system_user,2025-02-27 20:28:35,0,0
629,1808,1096130810002004,1095130800000002,被报道事件,1095130810000003,1095130810000003,,1,999,guochengjie,2025-02-27 20:29:05,system_user,2025-02-27 20:29:05,0,0
630,1809,1096130820001009,1095130800000002,评价者,1095130820000004,1095130820000004,,1,999,guochengjie,2025-02-27 20:30:07,system_user,2025-02-27 20:30:07,0,0
631,1810,1096130820002005,1095130800000002,考核者,1095130820000004,1095130820000004,,1,999,guochengjie,2025-02-27 20:30:12,system_user,2025-02-27 20:30:12,0,0
632,1811,1096140d1000100b,1095140d00000005,检验物品,1095140d10000006,1095140d10000006,检测设备，检测商品,1,999,guochengjie,2025-02-27 20:34:07,guochengjie,2025-02-27 20:34:07,0,0
633,1812,1096140d10002007,1095140d00000005,鉴定物品,1095140d10000006,1095140d10000006,鉴定文物，鉴定珠宝,1,999,guochengjie,2025-02-27 20:35:04,guochengjie,2025-02-27 20:35:04,0,0
634,1813,1096140d10003003,1095140d00000005,评估物品,1095140d10000006,1095140d10000006,评估样本，评估材料，评估产品，评估车辆,1,999,guochengjie,2025-02-27 20:35:34,guochengjie,2025-02-27 20:35:34,0,0
635,1814,1096140d1000400c,1095140d00000005,审计物品,1095140d10000006,1095140d10000006,审计材料，审计凭证,1,999,guochengjie,2025-02-27 20:36:51,guochengjie,2025-02-27 20:36:51,0,0
636,1815,1096140d10005008,1095140d00000005,报道物品,1095140d10000006,1095140d10000006,报道发明，报道技术，报道产品,1,999,guochengjie,2025-02-27 20:45:09,guochengjie,2025-02-27 20:45:09,0,0
637,1816,1096130820003001,1095130800000002,审计者,1095130820000004,1095130820000004,,1,999,guochengjie,2025-02-27 20:45:26,guochengjie,2025-02-27 20:45:26,0,0
638,1817,1096130810003000,1095130800000002,被审计事件,1095130810000003,1095130810000003,,1,999,guochengjie,2025-02-27 20:45:35,guochengjie,2025-02-27 20:45:35,0,0
639,1818,1096140d2000100c,1095140d00000005,检验者,1095140d20000007,1095140d20000007,,1,999,guochengjie,2025-02-27 20:51:26,system_user,2025-02-27 20:51:26,0,0
640,1819,1096140d20002008,1095140d00000005,鉴定人,1095140d20000007,1095140d20000007,,1,999,guochengjie,2025-02-27 20:51:37,system_user,2025-02-27 20:51:37,0,0
641,1820,1096140d20003004,1095140d00000005,评估人,1095140d20000007,1095140d20000007,,1,999,guochengjie,2025-02-27 20:51:42,system_user,2025-02-27 20:51:42,0,0
642,1821,1096140d20004000,1095140d00000005,审计人,1095140d20000007,1095140d20000007,,1,999,guochengjie,2025-02-27 20:51:48,system_user,2025-02-27 20:51:48,0,0
643,1822,1096140d20005009,1095140d00000005,报道者,1095140d20000007,1095140d20000007,,1,999,guochengjie,2025-02-27 20:51:57,system_user,2025-02-27 20:51:57,0,0
644,1823,1096150c10001009,1095150c00000003,被评价组织,1095150c10000004,1095150c10000004,,1,999,guochengjie,2025-02-27 20:52:18,system_user,2025-02-27 20:52:18,0,0
645,1824,1096150c10002005,1095150c00000003,被报道组织,1095150c10000004,1095150c10000004,,1,999,guochengjie,2025-02-27 20:52:29,system_user,2025-02-27 20:52:29,0,0
646,1825,1096150c10003001,1095150c00000003,被审计组织,1095150c10000004,1095150c10000004,,1,999,guochengjie,2025-02-27 20:52:35,system_user,2025-02-27 20:52:35,0,0
647,1826,1096150c2000100a,1095150c00000003,审计人,1095150c20000005,1095150c20000005,,1,999,guochengjie,2025-02-27 20:53:03,baishumeng,2025-02-27 20:53:03,1,0
648,1827,1096150c20002006,1095150c00000003,评估人,1095150c20000005,1095150c20000005,,1,999,guochengjie,2025-02-27 20:53:07,baishumeng,2025-02-27 20:53:07,1,0
649,1828,1096150c20003002,1095150c00000003,报道者,1095150c20000005,1095150c20000005,,1,999,guochengjie,2025-02-27 20:53:16,baishumeng,2025-02-27 20:53:16,1,0
650,1829,1096150d1000100c,1095150d00000006,被评价人,1095150d10000007,1095150d10000007,,1,999,guochengjie,2025-02-27 20:54:28,system_user,2025-02-27 20:54:28,0,0
651,1830,1096150d10002008,1095150d00000006,被审查人,1095150d10000007,1095150d10000007,,1,999,guochengjie,2025-02-27 20:54:38,guochengjie,2025-02-27 20:54:38,0,0
652,1831,1096150d10003004,1095150d00000006,被报道人,1095150d10000007,1095150d10000007,,1,999,guochengjie,2025-02-27 20:55:04,system_user,2025-02-27 20:55:04,0,0
653,1832,1096150d20001000,1095150d00000006,评估机构,1095150d20000008,1095150d20000008,,1,999,guochengjie,2025-02-27 20:55:44,baishumeng,2025-02-27 20:55:44,1,0
654,1833,1096150d20002009,1095150d00000006,审查单位,1095150d20000008,1095150d20000008,,1,999,guochengjie,2025-02-27 20:55:53,baishumeng,2025-02-27 20:55:53,1,0
655,1834,1096150d20003005,1095150d00000006,报道组织,1095150d20000008,1095150d20000008,,1,999,guochengjie,2025-02-27 20:56:09,baishumeng,2025-02-27 20:56:09,1,0
656,1835,1096520910001009,1095520900000003,检查地点,1095520910000004,1095520910000004,,1,999,guochengjie,2025-02-27 20:56:33,guochengjie,2025-02-27 20:56:33,0,0
657,1836,1096520910002005,1095520900000003,报道地点,1095520910000004,1095520910000004,,1,999,guochengjie,2025-02-27 20:57:04,system_user,2025-02-27 20:57:04,0,0
658,1837,1096520910003001,1095520900000003,审计地点,1095520910000004,1095520910000004,,1,999,guochengjie,2025-02-27 20:57:10,system_user,2025-02-27 20:57:10,0,0
659,1838,109652092000100a,1095520900000003,评估单位,1095520920000005,1095520920000005,,1,999,guochengjie,2025-02-27 20:57:30,system_user,2025-02-27 20:57:30,0,0
660,1839,109652091000400a,1095520900000003,评估地点,1095520910000004,1095520910000004,环保评估等,1,999,guochengjie,2025-02-27 20:58:00,system_user,2025-02-27 20:58:00,0,0
661,1840,1096520920002006,1095520900000003,审计单位,1095520920000005,1095520920000005,,1,999,guochengjie,2025-02-27 20:58:09,system_user,2025-02-27 20:58:09,0,0
662,1841,1096520920003002,1095520900000003,报道单位,1095520920000005,1095520920000005,,1,999,guochengjie,2025-02-27 20:58:14,system_user,2025-02-27 20:58:14,0,0
663,1842,109652092000400b,1095520900000003,检验单位,1095520920000005,1095520920000005,,1,999,guochengjie,2025-02-27 20:58:31,system_user,2025-02-27 20:58:31,0,0
664,1843,1096530610001001,1095530600000008,被评价的事,1095530610000009,1095530610000009,,1,999,guochengjie,2025-02-27 21:03:27,guochengjie,2025-02-27 21:03:27,0,0
665,1844,109653061000200a,1095530600000008,被报道的事,1095530610000009,1095530610000009,,1,999,guochengjie,2025-02-27 21:03:37,guochengjie,2025-02-27 21:03:37,0,0
666,1845,1096530610003006,1095530600000008,被审计的事,1095530610000009,1095530610000009,,1,999,guochengjie,2025-02-27 21:03:44,guochengjie,2025-02-27 21:03:44,0,0
667,1846,1096530610004002,1095530600000008,被评估的事,1095530610000009,1095530610000009,,1,999,guochengjie,2025-02-27 21:03:50,system_user,2025-02-27 21:03:50,0,0
668,1847,1096530620001002,1095530600000008,评估组织,109553062000000a,109553062000000a,,1,999,guochengjie,2025-02-27 21:04:39,system_user,2025-02-27 21:04:39,0,0
669,1848,109653062000200b,1095530600000008,审计组织,109553062000000a,109553062000000a,,1,999,guochengjie,2025-02-27 21:04:58,system_user,2025-02-27 21:04:58,0,0
670,1849,1096530620003007,1095530600000008,报道单位,109553062000000a,109553062000000a,,1,999,guochengjie,2025-02-27 21:05:06,guochengjie,2025-02-27 21:05:06,0,0
671,1850,109654091000100b,1095540900000005,鉴定物品,1095540910000006,1095540910000006,,1,999,guochengjie,2025-02-27 21:05:39,system_user,2025-02-27 21:05:39,0,0
672,1851,1096540910002007,1095540900000005,检验物品,1095540910000006,1095540910000006,,1,999,guochengjie,2025-02-27 21:05:44,system_user,2025-02-27 21:05:44,0,0
673,1852,1096540910003003,1095540900000005,评估物品,1095540910000006,1095540910000006,,1,999,guochengjie,2025-02-27 21:05:52,system_user,2025-02-27 21:05:52,0,0
674,1853,109654091000400c,1095540900000005,审计物品,1095540910000006,1095540910000006,,1,999,guochengjie,2025-02-27 21:05:59,system_user,2025-02-27 21:05:59,0,0
675,1854,1096540910005008,1095540900000005,报道物品,1095540910000006,1095540910000006,,1,999,guochengjie,2025-02-27 21:06:04,system_user,2025-02-27 21:06:04,0,0
676,1855,109654092000100c,1095540900000005,检验组织,1095540920000007,1095540920000007,,1,999,guochengjie,2025-02-27 21:09:49,system_user,2025-02-27 21:09:49,0,0
677,1856,1096540920002008,1095540900000005,鉴定组织,1095540920000007,1095540920000007,,1,999,guochengjie,2025-02-27 21:09:53,system_user,2025-02-27 21:09:53,0,0
678,1857,1096540920003004,1095540900000005,评估单位,1095540920000007,1095540920000007,,1,999,guochengjie,2025-02-27 21:10:00,system_user,2025-02-27 21:10:00,0,0
679,1858,1096540920004000,1095540900000005,审计单位,1095540920000007,1095540920000007,,1,999,guochengjie,2025-02-27 21:10:05,system_user,2025-02-27 21:10:05,0,0
680,1859,1096540920005009,1095540900000005,报道单位,1095540920000007,1095540920000007,媒体报道，政府报道,1,999,guochengjie,2025-02-27 21:10:10,guochengjie,2025-02-27 21:10:10,0,0
681,1860,1096550810001009,1095550800000003,被评价的组织,1095550810000004,1095550810000004,,1,999,guochengjie,2025-02-27 21:10:31,system_user,2025-02-27 21:10:31,0,0
682,1861,1096550810002005,1095550800000003,被审计的组织,1095550810000004,1095550810000004,,1,999,guochengjie,2025-02-27 21:10:38,system_user,2025-02-27 21:10:38,0,0
683,1862,1096550810003001,1095550800000003,被报道的组织,1095550810000004,1095550810000004,,1,999,guochengjie,2025-02-27 21:10:44,system_user,2025-02-27 21:10:44,0,0
684,1863,109655081000400a,1095550800000003,被鉴定的组织,1095550810000004,1095550810000004,,1,999,guochengjie,2025-02-27 21:10:55,system_user,2025-02-27 21:10:55,0,0
685,1864,109655082000100a,1095550800000003,检验机构,1095550820000005,1095550820000005,,1,999,guochengjie,2025-02-27 21:11:04,system_user,2025-02-27 21:11:04,0,0
686,1865,1096550820002006,1095550800000003,鉴定机构,1095550820000005,1095550820000005,,1,999,guochengjie,2025-02-27 21:11:09,system_user,2025-02-27 21:11:09,0,0
687,1866,1096550820003002,1095550800000003,评估机构,1095550820000005,1095550820000005,,1,999,guochengjie,2025-02-27 21:11:13,system_user,2025-02-27 21:11:13,0,0
688,1867,109655082000400b,1095550800000003,审计机构,1095550820000005,1095550820000005,,1,999,guochengjie,2025-02-27 21:11:31,system_user,2025-02-27 21:11:31,0,0
689,1868,1096550820005007,1095550800000003,报道单位,1095550820000005,1095550820000005,,1,999,guochengjie,2025-02-27 21:11:39,system_user,2025-02-27 21:11:39,0,0
690,1869,1096110d2000400a,1095110d00000002,自我评价,1095110d20000004,1095110d20000004,,1,999,qidekang,2025-02-27 22:40:43,system_user,2025-02-27 22:40:43,0,0
691,1870,109612081000300c,1095120800000001,场所消杀,1095120810000002,1095120810000002,,1,999,qidekang,2025-02-27 23:08:31,system_user,2025-02-27 23:08:31,0,0
692,1871,1096140c10001008,1095140c00000002,观察物品,1095140c10000003,1095140c10000003,,1,999,qidekang,2025-02-27 23:09:35,guochengjie,2025-02-27 23:09:35,0,0
693,1872,1096140c10002004,1095140c00000002,品尝美食,1095140c10000003,1095140c10000003,,1,999,qidekang,2025-02-27 23:09:50,qidekang,2025-02-27 23:09:50,1,0
694,1873,1096140c20001009,1095140c00000002,发现者,1095140c20000004,1095140c20000004,,1,999,qidekang,2025-02-27 23:11:54,qidekang,2025-02-27 23:11:54,0,0
695,1874,1096140310009001,1095140300000001,品尝美食,1095140310000002,1095140310000002,,1,999,qidekang,2025-02-27 23:13:21,system_user,2025-02-27 23:13:21,0,0
696,1875,1096340120005005,1095340100000001,依据文件,1095340120000003,1095340120000003,,1,999,qidekang,2025-02-27 23:15:22,guochengjie,2025-02-27 23:15:22,0,0
697,1876,109615032000400a,1095150300000002,借调员工,1095150320000004,1095150320000004,,1,999,qidekang,2025-02-27 23:18:27,qidekang,2025-02-27 23:18:27,1,0
698,1877,1096150320005006,1095150300000002,劳务派遣人员,1095150320000004,1095150320000004,,1,1,qidekang,2025-02-27 23:18:52,guochengjie,2025-02-27 23:18:52,1,0
699,1878,1096150320006002,1095150300000002,实习生,1095150320000004,1095150320000004,,1,2,qidekang,2025-02-27 23:19:01,guochengjie,2025-02-27 23:19:01,1,0
700,1879,109615032000700b,1095150300000002,特聘顾问,1095150320000004,1095150320000004,,1,3,qidekang,2025-02-27 23:20:07,qidekang,2025-02-27 23:20:07,1,0
701,1880,1096150320008007,1095150300000002,学校学生,1095150320000004,1095150320000004,,1,999,qidekang,2025-02-27 23:20:42,system_user,2025-02-27 23:20:42,0,0
702,1881,1096150510003006,1095150500000008,志愿协会,1095150510000009,1095150510000009,,1,0,qidekang,2025-02-27 23:21:26,qidekang,2025-02-27 23:21:26,0,0
703,1882,1096330210003001,1095330200000003,结果事件,1095330210000004,1095330210000004,,1,999,qidekang,2025-02-27 23:33:19,system_user,2025-02-27 23:33:19,0,0
704,1883,1096330220002006,1095330200000003,直接原因事件,1095330220000005,1095330220000005,,1,999,qidekang,2025-02-27 23:33:27,system_user,2025-02-27 23:33:27,0,0
705,1884,1096330220003002,1095330200000003,间接原因事件,1095330220000005,1095330220000005,,1,999,qidekang,2025-02-27 23:33:33,system_user,2025-02-27 23:33:33,0,0
706,1885,1096140b10002001,1095140b0000000c,意向商品,1095140b10000000,1095140b10000000,,1,999,qidekang,2025-02-27 23:38:42,system_user,2025-02-27 23:38:42,0,0
707,1886,1096140b20002002,1095140b0000000c,潜在客户,1095140b20000001,1095140b20000001,,1,999,qidekang,2025-02-27 23:39:01,guochengjie,2025-02-27 23:39:01,1,0
708,1887,1096140a2000200c,1095140a00000009,有害粉尘,1095140a2000000b,1095140a2000000b,,1,999,qidekang,2025-02-27 23:39:56,system_user,2025-02-27 23:39:56,0,0
709,1888,1096140a20003008,1095140a00000009,噪音污染,1095140a2000000b,1095140a2000000b,,1,999,qidekang,2025-02-27 23:40:05,system_user,2025-02-27 23:40:05,0,0
710,1889,1096140c20002005,1095140c00000002,观测人,1095140c20000004,1095140c20000004,,1,999,qidekang,2025-02-27 23:47:58,system_user,2025-02-27 23:47:58,0,0
711,1890,1096240530001005,109524050000000a,地区空气质量检测设备,1095240530000000,1095240530000000,,1,999,qidekang,2025-02-27 23:50:43,guochengjie,2025-02-27 23:50:43,1,0
712,1891,1096240530002001,109524050000000a,道路车流量检测设备,1095240530000000,1095240530000000,,1,999,qidekang,2025-02-27 23:51:17,guochengjie,2025-02-27 23:51:17,1,0
713,1892,1096240510001003,109524050000000a,空气质量监测区域,109524051000000b,109524051000000b,,1,999,qidekang,2025-02-27 23:51:40,guochengjie,2025-02-27 23:51:40,0,0
714,1893,109624051000200c,109524050000000a,道路车流量监测区域,109524051000000b,109524051000000b,,1,999,qidekang,2025-02-27 23:51:50,guochengjie,2025-02-27 23:51:50,1,0
715,1894,1096150a20002000,1095150a0000000a,培训机构,1095150a2000000c,1095150a2000000c,,1,1,qidekang,2025-02-28 01:59:48,qidekang,2025-02-28 01:59:48,0,0
716,1895,1096150a1000200c,1095150a0000000a,顾客,1095150a1000000b,1095150a1000000b,,1,999,qidekang,2025-02-28 02:01:44,system_user,2025-02-28 02:01:44,0,0
717,1896,1096150a20003009,1095150a0000000a,代理机构,1095150a2000000c,1095150a2000000c,,1,2,qidekang,2025-02-28 02:01:55,qidekang,2025-02-28 02:01:55,0,0
718,1897,109615031000a00b,1095150300000002,所属家庭,1095150310000003,1095150310000003,,1,6,guochengjie,2025-02-28 02:03:05,guochengjie,2025-02-28 02:03:05,0,0
719,1898,1096150a20004005,1095150a0000000a,餐厅酒店,1095150a2000000c,1095150a2000000c,,1,3,qidekang,2025-02-28 02:03:08,qidekang,2025-02-28 02:03:08,0,0
720,1899,1096150320009003,1095150300000002,家庭成员,1095150320000004,1095150320000004,,1,999,guochengjie,2025-02-28 02:03:12,system_user,2025-02-28 02:03:12,0,0
721,1900,1096150210002001,109515020000000c,管理的家庭,1095150210000000,1095150210000000,,1,999,guochengjie,2025-02-28 02:04:45,guochengjie,2025-02-28 02:04:45,1,0
722,1901,1096520820001007,1095520800000000,当地政府,1095520820000002,1095520820000002,,1,999,qidekang,2025-02-28 02:06:10,system_user,2025-02-28 02:06:10,0,0
723,1902,1096520810001006,1095520800000000,经营的地区,1095520810000001,1095520810000001,,1,999,qidekang,2025-02-28 02:07:29,system_user,2025-02-28 02:07:29,0,0
724,1903,1096110430002005,1095110400000001,团队搭档,1095110430000004,1095110430000004,,1,999,guochengjie,2025-02-28 02:20:51,system_user,2025-02-28 02:20:51,0,0
725,1904,1096120120004001,1095120100000006,籍贯居民,1095120120000008,1095120120000008,,1,999,guochengjie,2025-02-28 10:49:20,system_user,2025-02-28 10:49:20,0,0
726,1905,1096120410002004,1095120400000002,维修的道路,1095120410000003,1095120410000003,,1,999,guochengjie,2025-02-28 10:50:02,guochengjie,2025-02-28 10:50:02,1,0
727,1906,1096120410003000,1095120400000002,建设的桥梁,1095120410000003,1095120410000003,,1,999,guochengjie,2025-02-28 10:50:26,guochengjie,2025-02-28 10:50:26,0,0
728,1907,1096130320004008,1095130300000000,执行人,1095130320000002,1095130320000002,,1,3,guochengjie,2025-02-28 10:51:25,guochengjie,2025-02-28 10:51:25,0,0
729,1908,1096130320005004,1095130300000000,协调人,1095130320000002,1095130320000002,,1,4,guochengjie,2025-02-28 10:51:29,guochengjie,2025-02-28 10:51:29,0,0
730,1909,1096120720002001,109512070000000b,安保人员,1095120720000000,1095120720000000,,1,999,guochengjie,2025-02-28 10:58:03,system_user,2025-02-28 10:58:03,0,0
731,1910,109612072000300a,109512070000000b,区域负责人,1095120720000000,1095120720000000,,1,999,guochengjie,2025-02-28 10:58:09,system_user,2025-02-28 10:58:09,0,0
732,1911,1096120720004006,109512070000000b,楼长,1095120720000000,1095120720000000,,1,999,guochengjie,2025-02-28 10:58:16,system_user,2025-02-28 10:58:16,0,0
733,1912,1096120720005002,109512070000000b,社区主任,1095120720000000,1095120720000000,,1,999,guochengjie,2025-02-28 10:58:27,system_user,2025-02-28 10:58:27,0,0
734,1913,1096140b1000300a,1095140b0000000c,处置资产,1095140b10000000,1095140b10000000,,1,999,guochengjie,2025-02-28 11:02:18,system_user,2025-02-28 11:02:18,0,0
735,1914,1096110b30004005,1095110b00000009,邻里乡亲,1095110b3000000c,1095110b3000000c,,1,999,guochengjie,2025-02-28 11:10:00,system_user,2025-02-28 11:10:00,0,0
736,1915,1096110b30005001,1095110b00000009,邻里乡亲,1095110b3000000c,1095110b3000000c,,1,999,guochengjie,2025-02-28 11:10:01,guochengjie,2025-02-28 11:10:01,1,0
737,1916,1096110b3000600a,1095110b00000009,朋友,1095110b3000000c,1095110b3000000c,,1,999,guochengjie,2025-02-28 11:10:33,system_user,2025-02-28 11:10:33,0,0
738,1917,1096110c30002003,1095110c0000000c,交易对手,1095110c30000002,1095110c30000002,,1,999,guochengjie,2025-02-28 11:10:58,guochengjie,2025-02-28 11:10:58,1,0
739,1918,1096110230003008,1095110200000008,冲突双方,109511023000000b,109511023000000b,,1,999,guochengjie,2025-02-28 11:13:39,system_user,2025-02-28 11:13:39,0,0
740,1919,1096110230004004,1095110200000008,争议双方,109511023000000b,109511023000000b,,1,999,guochengjie,2025-02-28 11:13:46,system_user,2025-02-28 11:13:46,0,0
741,1920,109611032000300a,109511030000000b,人事经理,1095110320000000,1095110320000000,,1,999,guochengjie,2025-02-28 11:14:00,system_user,2025-02-28 11:14:00,0,0
